Player,game,date,age,team,opp,result,mp,fg,fga,fgp,three,threeatt,threep,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pts,game_score,plus_minus
James,27,12/27/2005,20-362,CLE,NJN,L (-5),40,12,21,0.571,1,5,0.2,6,9,0.667,1,9,10,8,2,0,4,31,25.7,-2
James,28,12/31/2005,21-001,CLE,DET,W (+13),45,11,22,0.5,2,5,0.4,6,7,0.857,1,6,7,7,4,1,5,30,24.9,5
James,29,1/4/2006,21-005,CLE,MIL,W (+7),46,12,29,0.414,2,8,0.25,6,7,0.857,2,9,11,11,5,1,4,32,29.2,8
James,30,1/5/2006,21-006,CLE,HOU,L (-9),44,13,19,0.684,3,7,0.429,3,6,0.5,1,8,9,5,1,0,3,32,25.7,-10
James,31,1/7/2006,21-008,CLE,MIL,W (+8),45,14,22,0.636,3,7,0.429,4,9,0.444,2,5,7,6,0,1,0,35,30.6,4
James,32,1/10/2006,21-011,CLE,NYK,L (-8),46,14,31,0.452,0,7,0,8,11,0.727,0,7,7,7,0,1,1,36,25.4,-2
James,33,1/12/2006,21-013,CLE,LAL,L (-1),40,11,22,0.5,2,3,0.667,4,9,0.444,0,2,2,9,0,0,5,28,16.1,5
James,34,1/14/2006,21-015,CLE,PHO,L (-9),44,18,28,0.643,5,8,0.625,5,5,1,0,7,7,8,1,0,1,46,40.9,-5
James,35,1/15/2006,21-016,CLE,POR,L (-2),41,10,26,0.385,1,5,0.2,8,11,0.727,2,11,13,7,1,3,2,29,23.1,12
James,36,1/18/2006,21-019,CLE,DEN,L (-1),42,7,20,0.35,2,6,0.333,8,15,0.533,2,9,11,9,0,0,2,24,16.4,-3
James,37,1/20/2006,21-021,CLE,GSW,L (-20),35,5,22,0.227,0,3,0,4,6,0.667,1,8,9,6,0,0,6,14,-0.1,-9
James,38,1/21/2006,21-022,CLE,UTA,W (+18),43,19,35,0.543,4,8,0.5,9,11,0.818,0,5,5,8,2,0,3,51,37.8,20
James,39,1/24/2006,21-025,CLE,IND,W (+30),35,7,21,0.333,2,5,0.4,7,10,0.7,0,7,7,8,2,2,1,23,20,33
James,40,1/25/2006,21-026,CLE,ATL,W (+9),46,11,22,0.5,1,5,0.2,15,20,0.75,1,8,9,6,3,1,5,38,30.2,10
James,41,1/27/2006,21-028,CLE,IND,W (+4),45,12,23,0.522,1,2,0.5,5,8,0.625,1,6,7,9,3,1,6,30,23.6,4
James,42,1/29/2006,21-030,CLE,PHO,W (+7),43,17,33,0.515,3,7,0.429,7,12,0.583,1,10,11,7,1,1,6,44,29.6,5
James,43,1/30/2006,21-031,CLE,CHA,W (+12),32,11,19,0.579,2,6,0.333,6,11,0.545,1,5,6,6,5,1,4,30,26.4,30
James,44,2/1/2006,21-033,CLE,NJN,W (+6),44,8,21,0.381,0,2,0,10,12,0.833,0,11,11,10,1,1,4,26,20.9,5
James,45,2/2/2006,21-034,CLE,MIA,L (-28),39,12,29,0.414,2,5,0.4,3,3,1,1,4,5,7,1,0,1,29,20.3,-15
James,46,2/4/2006,21-036,CLE,PHI,L (-5),47,10,17,0.588,2,7,0.286,9,10,0.9,2,2,4,6,2,1,4,31,27.6,-7
James,47,2/6/2006,21-038,CLE,MIL,W (+3),45,9,20,0.45,2,7,0.286,2,4,0.5,0,9,9,12,0,2,4,22,17.7,-3
James,48,2/8/2006,21-040,CLE,MIN,W (+6),46,11,34,0.324,1,5,0.2,12,17,0.706,1,10,11,8,1,0,0,35,22.7,10
James,49,2/10/2006,21-042,CLE,WAS,L (-12),45,6,23,0.261,0,3,0,6,8,0.75,1,8,9,8,1,0,2,18,10.4,-13
James,50,2/11/2006,21-043,CLE,GSW,L (-8),44,10,17,0.588,5,6,0.833,8,8,1,1,4,5,6,1,2,2,33,29.6,-15
James,51,2/13/2006,21-045,CLE,SAS,W (+14),41,19,33,0.576,1,3,0.333,5,8,0.625,2,1,3,5,4,0,2,44,34.5,12
James,52,2/15/2006,21-047,CLE,BOS,W (+4),54,16,32,0.5,0,5,0,11,15,0.733,1,11,12,11,2,4,2,43,37.9,5
James,53,2/21/2006,21-053,CLE,ORL,W (+13),43,10,24,0.417,1,5,0.2,5,7,0.714,0,2,2,9,1,2,2,26,19.7,21
James,54,2/22/2006,21-054,CLE,PHI,L (-9),43,13,24,0.542,1,4,0.25,6,10,0.6,3,3,6,5,2,1,6,33,21.8,-7
James,55,2/24/2006,21-056,CLE,WAS,L (-8),48,7,21,0.333,3,8,0.375,8,19,0.421,0,7,7,9,1,0,4,25,13.3,-8
James,56,2/26/2006,21-058,CLE,DET,L (-12),38,9,20,0.45,2,3,0.667,2,3,0.667,1,8,9,7,0,0,3,22,15,-17
James,57,2/27/2006,21-059,CLE,DET,L (-12),47,9,22,0.409,0,3,0,8,10,0.8,1,3,4,6,0,1,5,26,14.9,-10
James,58,3/1/2006,21-061,CLE,SAC,L (-7),45,7,21,0.333,1,4,0.25,4,7,0.571,1,6,7,12,1,2,5,19,13.8,-5
James,59,3/2/2006,21-062,CLE,CHI,W (+1),47,11,27,0.407,0,3,0,11,13,0.846,2,9,11,8,0,1,5,33,21.5,4
James,60,3/5/2006,21-065,CLE,CHI,W (+19),46,15,28,0.536,1,3,0.333,6,6,1,0,9,9,7,2,0,3,37,28.8,23
James,61,3/7/2006,21-067,CLE,TOR,W (+7),44,5,17,0.294,2,6,0.333,5,6,0.833,1,11,12,8,1,0,2,17,14.5,14
James,62,3/8/2006,21-068,CLE,TOR,W (+1),44,13,24,0.542,1,3,0.333,8,12,0.667,1,5,6,6,1,0,0,35,28.4,-4
James,63,3/10/2006,21-070,CLE,ORL,L (-29),39,9,22,0.409,2,6,0.333,5,6,0.833,2,5,7,2,2,1,5,25,14.8,-18
James,64,3/12/2006,21-072,CLE,MIA,L (-6),45,11,27,0.407,1,6,0.167,24,28,0.857,2,5,7,4,0,1,5,47,31.5,-7
James,65,3/14/2006,21-074,CLE,DAL,L (-4),45,14,27,0.519,0,2,0,8,8,1,1,11,12,5,0,2,4,36,27.2,-8
James,66,3/17/2006,21-077,CLE,POR,W (+15),44,9,23,0.391,1,6,0.167,8,10,0.8,2,7,9,5,6,0,1,27,24.9,14
James,67,3/19/2006,21-079,CLE,LAL,W (+1),47,10,24,0.417,3,4,0.75,6,10,0.6,1,7,8,7,1,0,7,29,15.1,0
James,68,3/22/2006,21-082,CLE,CHA,W (+2),50,10,21,0.476,1,5,0.2,16,23,0.696,0,11,11,12,0,1,5,37,29.3,5
James,69,3/24/2006,21-084,CLE,BOS,W (+12),45,13,26,0.5,4,8,0.5,6,8,0.75,3,4,7,8,2,3,0,36,34.4,8
James,70,3/26/2006,21-086,CLE,HOU,W (+2),49,14,34,0.412,0,4,0,8,11,0.727,3,3,6,5,2,0,2,36,22.3,4
James,71,3/29/2006,21-089,CLE,DAL,W (+13),43,16,23,0.696,4,7,0.571,10,13,0.769,0,5,5,4,3,0,2,46,39.2,16
James,72,4/1/2006,21-092,CLE,MIA,W (+7),45,16,25,0.64,2,6,0.333,13,14,0.929,4,8,12,9,2,0,4,47,43.8,13
James,73,4/2/2006,21-093,CLE,CHA,W (+4),41,13,24,0.542,2,5,0.4,7,9,0.778,1,11,12,8,1,2,3,35,29.6,2
James,74,4/4/2006,21-095,CLE,PHI,W (+33),35,13,22,0.591,4,10,0.4,7,9,0.778,1,3,4,7,4,0,3,37,31.9,15
James,75,4/5/2006,21-096,CLE,NYK,L (-2),45,12,24,0.5,4,7,0.571,8,14,0.571,0,2,2,7,3,0,5,36,23.9,-2
James,76,4/8/2006,21-099,CLE,NJN,W (+6),44,12,26,0.462,0,3,0,13,16,0.813,1,4,5,7,1,0,6,37,22.2,5
James,77,4/10/2006,21-101,CLE,NOK,W (+2),42,12,24,0.5,0,3,0,8,12,0.667,1,3,4,6,0,0,2,32,21.8,3
James,78,4/12/2006,21-103,CLE,DET,L (-23),31,8,18,0.444,0,3,0,6,8,0.75,0,3,3,1,0,0,2,22,11.4,-11
James,79,4/16/2006,21-107,CLE,WAS,L (-12),30,8,16,0.5,0,0,,1,2,0.5,0,5,5,4,1,1,3,17,10.8,-17
James,1,11/1/2006,21-306,CLE,WAS,W (+3),41,11,24,0.458,2,4,0.5,2,6,0.333,3,7,10,5,0,2,5,26,15.3,3
James,2,11/3/2006,21-308,CLE,SAS,W (+7),42,14,26,0.538,1,2,0.5,6,11,0.545,1,9,10,4,1,1,2,35,25.1,6
James,3,11/4/2006,21-309,CLE,CHA,L (-4),38,3,13,0.231,1,3,0.333,9,10,0.9,4,5,9,7,0,1,2,16,15.6,-3
James,4,11/7/2006,21-312,CLE,ATL,L (-9),47,13,26,0.5,3,8,0.375,5,11,0.455,0,7,7,6,2,1,2,34,25.2,-3
James,5,11/9/2006,21-314,CLE,CHI,W (+19),38,6,13,0.462,0,1,0,7,8,0.875,0,4,4,12,3,2,3,19,22.9,26
James,6,11/11/2006,21-316,CLE,BOS,W (+1),44,9,17,0.529,1,4,0.25,19,23,0.826,1,7,8,5,3,0,2,38,33.8,6
James,7,11/13/2006,21-318,CLE,NYK,W (+6),41,10,19,0.526,3,4,0.75,6,9,0.667,0,4,4,6,2,1,3,29,22.8,10
James,8,11/15/2006,21-320,CLE,POR,W (+13),39,10,15,0.667,3,6,0.5,9,11,0.818,0,7,7,7,2,1,4,32,29.6,16
James,9,11/17/2006,21-322,CLE,MIN,W (+16),41,12,24,0.5,2,5,0.4,11,14,0.786,2,7,9,6,1,2,4,37,29.5,12
James,10,11/18/2006,21-323,CLE,WAS,L (-12),33,8,20,0.4,0,1,0,4,5,0.8,2,3,5,4,2,0,3,20,12.1,-22
James,11,11/21/2006,21-326,CLE,MEM,W (+3),42,7,21,0.333,1,5,0.2,0,1,0,0,1,1,9,3,1,3,15,9.6,3
James,12,11/22/2006,21-327,CLE,TOR,L (-8),40,11,24,0.458,2,7,0.286,6,9,0.667,0,10,10,8,4,0,2,30,26.6,-7
James,13,11/24/2006,21-329,CLE,IND,L (-10),42,6,14,0.429,2,2,1,16,20,0.8,1,6,7,5,1,0,3,30,22.6,1
James,14,11/25/2006,21-330,CLE,PHI,W (+13),41,10,20,0.5,1,4,0.25,4,7,0.571,0,4,4,11,0,1,7,25,14.8,2
James,15,11/29/2006,21-334,CLE,NYK,L (-3),41,10,22,0.455,0,5,0,7,11,0.636,1,6,7,6,0,1,5,27,16,-4
James,16,12/1/2006,21-336,CLE,ATL,W (+11),43,12,23,0.522,1,3,0.333,6,10,0.6,2,5,7,8,3,2,4,31,25.4,8
James,17,12/2/2006,21-337,CLE,HOU,L (-18),36,7,22,0.318,2,6,0.333,5,7,0.714,1,4,5,4,0,0,3,21,8.5,-13
James,18,12/6/2006,21-341,CLE,TOR,W (+4),41,11,18,0.611,1,2,0.5,3,5,0.6,1,5,6,10,1,0,4,26,22.8,2
James,19,12/9/2006,21-344,CLE,IND,W (+32),32,11,16,0.688,1,3,0.333,4,6,0.667,0,7,7,6,1,1,3,27,24.4,28
James,20,12/11/2006,21-346,CLE,NOK,L (-6),42,7,18,0.389,0,3,0,1,1,1,3,4,7,6,4,0,3,15,13.3,-4
James,21,12/13/2006,21-348,CLE,CHA,W (+3),42,6,17,0.353,0,2,0,10,11,0.909,1,7,8,7,1,1,6,22,15.1,3
James,22,12/15/2006,21-350,CLE,SEA,W (+22),34,9,14,0.643,2,3,0.667,2,3,0.667,0,9,9,7,1,0,4,22,18.8,22
James,23,12/16/2006,21-351,CLE,ORL,L (-7),41,10,19,0.526,2,5,0.4,7,9,0.778,1,4,5,5,0,1,4,29,19.4,-7
James,24,12/20/2006,21-355,CLE,NJN,L (-2),40,10,22,0.455,1,3,0.333,16,21,0.762,0,1,1,8,2,1,3,37,27.6,8
James,25,12/21/2006,21-356,CLE,DET,L (-16),43,9,20,0.45,0,1,0,8,8,1,2,8,10,5,2,0,1,26,23.5,-20
James,26,12/23/2006,21-358,CLE,ORL,W (+3),43,13,21,0.619,2,3,0.667,4,10,0.4,0,7,7,1,0,0,7,32,15.5,3
James,27,12/27/2006,21-362,CLE,ATL,W (+13),40,10,25,0.4,1,2,0.5,6,8,0.75,1,8,9,3,1,2,1,27,18.9,23
James,28,12/29/2006,21-364,CLE,MIL,W (+10),44,11,21,0.524,2,6,0.333,8,13,0.615,1,3,4,5,1,1,3,32,21.5,11
James,29,12/30/2006,22-000,CLE,CHI,L (-7),40,15,26,0.577,3,4,0.75,0,3,0,2,7,9,3,1,0,5,33,19.6,6
James,30,1/2/2007,22-003,CLE,SAS,W (+4),40,7,17,0.412,0,1,0,5,11,0.455,0,5,5,5,2,0,3,19,11.1,6
James,31,1/3/2007,22-004,CLE,BOS,W (+3),45,11,20,0.55,2,3,0.667,8,10,0.8,1,5,6,4,3,1,3,32,27.3,3
James,32,1/5/2007,22-006,CLE,MIL,W (+9),43,3,13,0.231,0,4,0,2,2,1,0,5,5,9,1,0,2,8,6.5,9
James,33,1/6/2007,22-007,CLE,NJN,W (+5),44,9,21,0.429,1,3,0.333,0,0,,0,13,13,4,3,3,5,19,13.1,4
James,34,1/9/2007,22-010,CLE,SAC,W (+10),43,14,26,0.538,3,7,0.429,3,3,1,1,3,4,7,2,1,3,34,26.4,13
James,35,1/11/2007,22-012,CLE,PHO,L (-19),39,15,28,0.536,3,9,0.333,1,2,0.5,2,4,6,6,1,0,5,34,22,-20
James,36,1/13/2007,22-014,CLE,LAC,W (+12),42,10,23,0.435,0,1,0,8,8,1,1,5,6,6,1,0,2,28,19.7,14
James,37,1/16/2007,22-017,CLE,SEA,L (-5),44,8,21,0.381,1,7,0.143,13,15,0.867,1,6,7,8,2,1,4,30,24.5,-7
James,38,1/17/2007,22-018,CLE,POR,L (-18),35,8,21,0.381,1,4,0.25,6,13,0.462,3,3,6,2,1,0,4,23,10.1,-24
James,39,1/19/2007,22-020,CLE,DEN,L (-11),44,9,23,0.391,0,1,0,12,14,0.857,2,8,10,10,2,0,3,30,25.7,-3
James,40,1/20/2007,22-021,CLE,GSW,W (+2),46,14,22,0.636,2,7,0.286,2,5,0.4,0,7,7,5,4,0,9,32,20.8,5
James,41,1/22/2007,22-023,CLE,ORL,L (-11),43,6,15,0.4,0,3,0,6,13,0.462,0,4,4,5,3,0,2,18,12,-2
James,42,1/24/2007,22-025,CLE,PHI,L (-3),53,14,26,0.538,3,8,0.375,8,13,0.615,2,8,10,5,1,0,4,39,27.9,-8
James,43,1/28/2007,22-029,CLE,PHO,L (-15),42,12,22,0.545,3,6,0.5,3,6,0.5,2,7,9,5,2,0,3,30,23.4,-8
James,44,2/1/2007,22-033,CLE,MIA,L (-3),36,6,18,0.333,2,7,0.286,3,8,0.375,1,5,6,9,1,0,2,17,10.7,-12
James,45,2/2/2007,22-034,CLE,CHA,W (+20),36,7,13,0.538,0,1,0,4,8,0.5,1,9,10,3,2,0,1,18,16.2,17
James,46,2/4/2007,22-036,CLE,DET,L (-12),43,9,22,0.409,1,4,0.25,2,3,0.667,0,5,5,6,2,0,3,21,12.7,-12
James,47,2/7/2007,22-039,CLE,LAC,W (+17),36,4,13,0.308,1,2,0.5,2,2,1,0,7,7,3,1,1,2,11,7,15
James,48,2/9/2007,22-041,CLE,MIA,W (+24),41,12,22,0.545,1,4,0.25,4,8,0.5,1,6,7,6,0,0,2,29,21.1,22
James,49,2/11/2007,22-043,CLE,LAL,W (+9),38,5,16,0.313,0,2,0,8,12,0.667,1,7,8,5,1,1,1,18,13,3
James,50,2/14/2007,22-046,CLE,UTA,L (-1),43,9,25,0.36,0,3,0,5,9,0.556,3,7,10,4,1,3,0,23,16.8,10
James,51,2/15/2007,22-047,CLE,LAL,W (+6),40,10,16,0.625,0,1,0,18,22,0.818,0,4,4,3,3,0,3,38,30.9,4
James,52,2/21/2007,22-053,CLE,TOR,W (+1),37,12,25,0.48,0,1,0,5,5,1,0,4,4,2,1,1,3,29,16.4,5
James,53,2/22/2007,22-054,CLE,CHI,L (-6),43,13,28,0.464,1,4,0.25,2,8,0.25,3,4,7,2,3,0,3,29,16.5,3
James,54,2/25/2007,22-057,CLE,MIA,L (-5),42,10,22,0.455,2,5,0.4,7,12,0.583,0,3,3,7,0,1,2,29,19.3,6
James,55,2/27/2007,22-059,CLE,NOK,W (+8),43,14,22,0.636,3,4,0.75,4,7,0.571,1,4,5,8,2,1,4,35,29.8,16
James,56,3/1/2007,22-061,CLE,DAL,L (-3),40,17,27,0.63,1,4,0.25,4,8,0.5,0,3,3,5,0,0,2,39,26.9,-2
James,57,3/3/2007,22-063,CLE,TOR,W (+23),37,10,20,0.5,1,3,0.333,15,17,0.882,2,3,5,6,0,3,2,36,31.4,23
James,58,3/5/2007,22-065,CLE,HOU,W (+6),42,12,24,0.5,3,6,0.5,5,9,0.556,1,11,12,8,0,0,3,32,24.2,-1
James,59,3/7/2007,22-067,CLE,DET,W (+4),51,17,31,0.548,1,3,0.333,6,8,0.75,2,5,7,8,3,1,4,41,31.9,8
James,60,3/10/2007,22-070,CLE,MIL,W (+2),37,12,22,0.545,4,6,0.667,4,4,1,0,8,8,9,3,1,6,32,25.8,15
James,61,3/11/2007,22-071,CLE,IND,W (+11),39,10,22,0.455,2,6,0.333,4,5,0.8,3,4,7,6,3,1,2,26,22.6,23
James,62,3/14/2007,22-074,CLE,MEM,W (+22),30,11,17,0.647,4,7,0.571,3,6,0.5,1,5,6,4,3,0,2,29,26.3,35
James,63,3/17/2007,22-077,CLE,UTA,W (+9),44,8,21,0.381,0,6,0,8,13,0.615,2,15,17,9,2,2,4,24,20.9,7
James,64,3/20/2007,22-080,CLE,CHA,L (-8),47,12,31,0.387,2,9,0.222,11,12,0.917,2,4,6,6,1,3,3,37,25,-5
James,65,3/21/2007,22-081,CLE,DAL,L (-8),45,12,28,0.429,1,6,0.167,6,7,0.857,0,6,6,4,2,3,6,31,17.3,-6
James,66,3/23/2007,22-083,CLE,NYK,W (+22),38,8,16,0.5,0,1,0,5,6,0.833,1,2,3,10,2,0,1,21,21.5,19
James,67,3/25/2007,22-085,CLE,DEN,L (-12),41,8,19,0.421,1,6,0.167,1,1,1,0,3,3,8,1,0,5,18,8.8,-13
James,68,3/27/2007,22-087,CLE,IND,W (+11),40,8,18,0.444,0,3,0,10,14,0.714,1,6,7,6,2,0,3,26,19.1,11
James,69,3/28/2007,22-088,CLE,NYK,L (-4),44,6,20,0.3,2,5,0.4,10,14,0.714,1,5,6,7,2,0,3,24,15.7,3
James,70,3/31/2007,22-091,CLE,CHI,W (+4),47,14,25,0.56,0,3,0,11,13,0.846,1,4,5,9,3,0,7,39,28.9,4
James,71,4/3/2007,22-094,CLE,MIN,W (+13),42,13,24,0.542,0,2,0,5,5,1,2,10,12,6,4,1,2,31,30.3,21
James,72,4/5/2007,22-096,CLE,MIA,L (-4),49,11,21,0.524,2,5,0.4,11,13,0.846,2,7,9,5,0,0,4,35,25.3,3
James,73,4/6/2007,22-097,CLE,WAS,W (+5),44,7,23,0.304,0,3,0,11,14,0.786,0,6,6,5,1,1,2,25,14.3,5
James,74,4/8/2007,22-099,CLE,DET,L (-5),43,5,16,0.313,1,4,0.25,9,11,0.818,1,4,5,6,1,0,5,20,11.3,-11
James,75,4/12/2007,22-103,CLE,NJN,W (+18),35,15,27,0.556,0,1,0,5,9,0.556,3,5,8,4,2,1,2,35,27.2,21
James,76,4/14/2007,22-105,CLE,ATL,W (+34),32,8,16,0.5,3,6,0.5,4,5,0.8,1,4,5,6,1,1,0,23,22,25
James,77,4/17/2007,22-108,CLE,PHI,W (+6),36,7,15,0.467,0,2,0,4,7,0.571,1,4,5,6,0,0,1,18,13,-4
James,78,4/18/2007,22-109,CLE,MIL,W (+13),40,9,18,0.5,1,4,0.25,5,10,0.5,0,5,5,9,2,0,2,24,20,22
James,1,10/31/2007,22-305,CLE,DAL,L (-18),36,2,11,0.182,0,2,0,6,10,0.6,1,4,5,4,1,0,5,10,0.6,-12
James,2,11/2/2007,22-307,CLE,NYK,W (+4),44,13,28,0.464,3,5,0.6,16,22,0.727,3,4,7,7,3,1,3,45,36.7,4
James,3,11/4/2007,22-309,CLE,PHO,L (-11),43,11,26,0.423,3,5,0.6,2,2,1,1,4,5,8,2,4,3,27,22.5,-18
James,4,11/6/2007,22-311,CLE,GSW,W (+4),42,9,16,0.563,1,2,0.5,5,7,0.714,1,12,13,9,0,3,2,24,25.9,4
James,5,11/7/2007,22-312,CLE,UTA,L (-2),41,12,27,0.444,1,4,0.25,7,15,0.467,2,13,15,13,3,2,4,32,27.9,4
James,6,11/9/2007,22-314,CLE,SAC,W (+2),44,10,19,0.526,0,2,0,6,8,0.75,0,4,4,4,1,1,1,26,20.2,-1
James,7,11/11/2007,22-316,CLE,LAC,W (+8),36,9,21,0.429,0,2,0,4,8,0.5,1,4,5,8,6,1,5,22,17.3,11
James,8,11/12/2007,22-317,CLE,DEN,L (-22),34,9,16,0.563,1,3,0.333,8,14,0.571,0,1,1,4,2,0,4,27,16.9,-13
James,9,11/14/2007,22-319,CLE,ORL,L (-1),47,15,27,0.556,2,4,0.5,7,9,0.778,4,9,13,14,0,2,4,39,37.6,2
James,10,11/16/2007,22-321,CLE,UTA,W (+5),40,13,27,0.481,1,3,0.333,13,15,0.867,2,8,10,9,0,3,5,40,31.5,13
James,11,11/20/2007,22-325,CLE,MIL,L (-4),44,11,22,0.5,1,7,0.143,11,12,0.917,0,7,7,7,1,1,3,34,26.7,-2
James,12,11/21/2007,22-326,CLE,MIN,W (+11),39,17,26,0.654,6,10,0.6,5,8,0.625,2,6,8,5,3,2,3,45,39.7,14
James,13,11/24/2007,22-329,CLE,TOR,W (+3),45,14,29,0.483,2,8,0.25,7,8,0.875,3,9,12,12,3,1,4,37,33.6,7
James,14,11/25/2007,22-330,CLE,IND,W (+5),36,10,21,0.476,1,6,0.167,9,15,0.6,3,8,11,10,4,1,2,30,30.7,9
James,15,11/27/2007,22-332,CLE,BOS,W (+5),46,11,25,0.44,2,8,0.25,14,15,0.933,0,4,4,13,2,2,3,38,34.4,14
James,16,11/28/2007,22-333,CLE,DET,L (-35),20,5,11,0.455,0,2,0,5,9,0.556,0,1,1,3,0,0,0,15,9.7,-2
James,17,12/11/2007,22-346,CLE,IND,W (+13),23,5,9,0.556,0,1,0,7,10,0.7,1,2,3,5,1,1,4,17,13.2,27
James,18,12/14/2007,22-349,CLE,NJN,L (-8),41,12,25,0.48,3,9,0.333,2,3,0.667,0,6,6,8,2,0,6,29,18.1,6
James,19,12/15/2007,22-350,CLE,PHI,L (-6),42,10,18,0.556,0,1,0,1,1,1,0,6,6,6,0,1,3,21,15.7,5
James,20,12/17/2007,22-352,CLE,MIL,W (+5),50,10,25,0.4,0,5,0,11,13,0.846,1,7,8,5,1,0,2,31,20.8,6
James,21,12/19/2007,22-354,CLE,NYK,L (-18),37,12,21,0.571,3,6,0.5,5,6,0.833,1,7,8,6,6,0,4,32,30.3,-9
James,22,12/20/2007,22-355,CLE,LAL,W (+4),38,12,29,0.414,0,3,0,9,11,0.818,4,6,10,5,1,1,3,33,22.3,-7
James,23,12/23/2007,22-358,CLE,GSW,L (-9),41,8,20,0.4,0,2,0,9,13,0.692,2,3,5,8,1,1,3,25,18.4,-12
James,24,12/25/2007,22-360,CLE,MIA,W (+14),39,9,19,0.474,0,3,0,7,11,0.636,0,6,6,12,1,1,2,25,22.4,18
James,25,12/27/2007,22-362,CLE,DAL,W (+7),36,9,21,0.429,1,4,0.25,5,10,0.5,4,4,8,7,3,0,3,24,17.8,5
James,26,12/29/2007,22-364,CLE,NOH,L (-10),42,8,21,0.381,1,4,0.25,4,6,0.667,2,3,5,6,1,0,4,21,11.8,-18
James,27,1/2/2008,23-003,CLE,ATL,W (+4),40,13,22,0.591,1,3,0.333,9,11,0.818,1,4,5,6,2,1,2,36,31.4,7
James,28,1/4/2008,23-005,CLE,SAC,W (+4),45,7,18,0.389,1,6,0.167,9,12,0.75,1,7,8,10,5,1,3,24,25.1,7
James,29,1/6/2008,23-007,CLE,TOR,W (+3),46,14,29,0.483,4,8,0.5,7,12,0.583,3,8,11,8,0,0,1,39,31,-1
James,30,1/8/2008,23-009,CLE,SEA,W (+16),35,8,18,0.444,0,3,0,6,6,1,2,6,8,3,2,0,4,22,15.1,13
James,31,1/9/2008,23-010,CLE,ATL,L (-9),43,13,22,0.591,0,4,0,5,9,0.556,3,7,10,6,3,1,3,31,27.1,-7
James,32,1/11/2008,23-012,CLE,CHA,W (+7),50,10,20,0.5,2,7,0.286,9,15,0.6,5,14,19,8,4,3,8,31,28.8,-2
James,33,1/15/2008,23-016,CLE,MEM,W (+8),47,18,28,0.643,6,12,0.5,9,16,0.563,3,5,8,9,3,1,4,51,45,10
James,34,1/17/2008,23-018,CLE,SAS,W (+2),39,9,24,0.375,1,5,0.2,8,12,0.667,3,6,9,7,0,2,3,27,19,-11
James,35,1/21/2008,23-022,CLE,MIA,W (+7),40,11,26,0.423,1,4,0.25,5,5,1,1,2,3,5,4,1,5,28,17.1,12
James,36,1/23/2008,23-024,CLE,WAS,W (+36),31,7,13,0.538,1,3,0.333,8,9,0.889,2,6,8,8,2,1,0,23,27,31
James,37,1/25/2008,23-026,CLE,PHO,L (-2),39,14,30,0.467,0,1,0,8,10,0.8,2,5,7,5,2,0,1,36,26,-12
James,38,1/27/2008,23-028,CLE,LAL,W (+3),44,16,32,0.5,1,5,0.2,8,12,0.667,3,6,9,4,2,0,5,41,25.5,-3
James,39,1/30/2008,23-031,CLE,POR,W (+1),44,13,29,0.448,3,6,0.5,8,12,0.667,2,12,14,4,2,2,4,37,26.3,3
James,40,2/2/2008,23-034,CLE,LAC,W (+14),44,8,19,0.421,1,4,0.25,11,16,0.688,0,11,11,7,2,1,3,28,23,15
James,41,2/5/2008,23-037,CLE,BOS,W (+1),42,11,21,0.524,4,8,0.5,7,10,0.7,1,8,9,12,5,2,7,33,30.4,12
James,42,2/7/2008,23-039,CLE,HOU,L (-15),41,12,23,0.522,2,5,0.4,6,11,0.545,1,6,7,6,2,2,3,32,25.8,-11
James,43,2/8/2008,23-040,CLE,ATL,W (+5),44,11,24,0.458,0,3,0,4,4,1,4,7,11,7,2,1,1,26,24.3,5
James,44,2/10/2008,23-042,CLE,DEN,L (-30),33,11,23,0.478,2,5,0.4,6,6,1,1,4,5,3,2,0,5,30,18.9,-25
James,45,2/11/2008,23-043,CLE,ORL,W (+7),44,8,15,0.533,1,2,0.5,12,15,0.8,1,6,7,10,3,1,5,29,27.5,10
James,46,2/13/2008,23-045,CLE,SAS,L (-7),43,17,31,0.548,1,5,0.2,4,7,0.571,2,4,6,9,0,1,3,39,27.9,-4
James,47,2/19/2008,23-051,CLE,HOU,L (-8),42,7,18,0.389,4,7,0.571,8,11,0.727,2,11,13,11,2,0,5,26,23.6,-8
James,48,2/20/2008,23-052,CLE,IND,W (+9),43,11,22,0.5,1,5,0.2,8,12,0.667,2,12,14,12,2,1,4,31,30.1,14
James,49,2/22/2008,23-054,CLE,WAS,W (+1),45,11,20,0.55,2,6,0.333,9,14,0.643,3,12,15,8,1,1,3,33,31,2
James,50,2/24/2008,23-056,CLE,MEM,W (+20),39,10,17,0.588,1,4,0.25,4,5,0.8,1,6,7,11,3,1,6,25,23.8,19
James,51,2/26/2008,23-058,CLE,MIL,L (-3),38,16,24,0.667,1,3,0.333,2,5,0.4,0,4,4,6,0,1,2,35,26.3,-2
James,52,2/27/2008,23-059,CLE,BOS,L (-5),39,7,24,0.292,1,6,0.167,11,15,0.733,4,4,8,4,0,0,3,26,13.4,-13
James,53,2/29/2008,23-061,CLE,MIN,W (+8),44,11,22,0.5,1,4,0.25,7,9,0.778,2,6,8,13,2,0,3,30,28.7,12
James,54,3/2/2008,23-063,CLE,CHI,W (+9),40,15,29,0.517,0,5,0,7,8,0.875,3,3,6,6,1,0,3,37,27.1,21
